customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST0877,Female,0,Yes,No,28,Yes,Yes,DSL,No,No,No internet service,Yes,No,Yes,Month-to-month,No,Electronic check,109.99,7632.08,No
CUST0878,Female,0,Yes,Yes,31,No,No,DSL,No,No,No,No internet service,No,No internet service,Month-to-month,No,Credit card,48.52,1857.91,No
CUST0879,Male,0,No,Yes,25,Yes,No,No,No internet service,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,No,Credit card,110.06,2039.28,Yes
CUST0880,Male,0,Yes,Yes,15,Yes,No,Fiber optic,Yes,No,No,No internet service,Yes,No internet service,Month-to-month,No,Credit card,33.09,7519.75,No
CUST0881,Male,0,No,Yes,24,No,Yes,DSL,No,Yes,Yes,No internet service,No,Yes,Month-to-month,Yes,Credit card,85.95,3179.37,No
CUST0882,Female,0,No,Yes,53,Yes,No phone service,No,Yes,Yes,No internet service,No,No internet service,No,Month-to-month,No,Mailed check,74.76,5752.42,No
CUST0883,Male,1,Yes,No,27,Yes,No,Fiber optic,No internet service,No,No internet service,No,Yes,Yes,Month-to-month,No,Credit card,69.46,4905.88,No
CUST0884,Female,0,No,Yes,55,Yes,No phone service,No,No,Yes,No,No,No internet service,Yes,Month-to-month,No,Mailed check,51.09,2298.99,No
CUST0885,Female,0,No,No,64,Yes,Yes,DSL,No internet service,No internet service,No,Yes,No,No,Month-to-month,Yes,Credit card,70.37,5235.43,No
CUST0886,Male,0,No,Yes,40,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer,36.18,5251.42,No
CUST0887,Male,0,No,Yes,50,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,No,Month-to-month,No,Credit card,56.93,4747.7,Yes
CUST0888,Female,0,Yes,Yes,70,Yes,No,No,No internet service,No,Yes,No internet service,Yes,No,One year,No,Bank transfer,29.87,815.29,Yes
CUST0889,Female,1,Yes,Yes,28,Yes,No,Fiber optic,Yes,No,No internet service,Yes,No internet service,Yes,Two year,No,Mailed check,77.18,7961.47,Yes
CUST0890,Male,0,No,Yes,18,Yes,No,DSL,No internet service,Yes,No,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,29.58,3215.32,Yes
CUST0891,Male,0,No,No,65,Yes,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,36.03,5113.24,Yes
CUST0892,Male,0,Yes,No,40,Yes,Yes,DSL,No,No internet service,Yes,No internet service,Yes,No,Month-to-month,No,Electronic check,28.55,7088.38,Yes
CUST0893,Male,0,No,No,44,Yes,No,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,58.13,3397.84,Yes
CUST0894,Male,0,Yes,Yes,14,Yes,Yes,Fiber optic,Yes,No,No internet service,No,Yes,No internet service,Month-to-month,No,Credit card,104.2,6195.92,No
CUST0895,Female,0,No,Yes,2,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,No,Yes,One year,No,Electronic check,110.69,7775.16,No
CUST0896,Female,0,No,No,10,Yes,No phone service,Fiber optic,Yes,No internet service,No,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,27.19,2884.3,No
CUST0897,Female,0,Yes,Yes,52,Yes,No phone service,DSL,No,No internet service,Yes,No internet service,No,Yes,Month-to-month,No,Credit card,83.46,3254.05,Yes
CUST0898,Female,0,Yes,Yes,45,Yes,Yes,Fiber optic,No,Yes,No internet service,No,Yes,No internet service,Month-to-month,No,Electronic check,88.44,7246.5,No
CUST0899,Male,0,Yes,No,29,Yes,No,DSL,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,73.38,1293.95,No
CUST0900,Male,0,Yes,Yes,56,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,Yes,No,No internet service,Two year,No,Electronic check,86.7,248.19,Yes
CUST0901,Male,0,No,No,17,Yes,No,DSL,No internet service,Yes,Yes,Yes,No internet service,No,Month-to-month,Yes,Electronic check,43.37,7272.93,No
CUST0902,Female,0,Yes,Yes,50,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,No,No,Month-to-month,No,Credit card,68.96,6576.3,No
CUST0903,Female,0,No,No,47,Yes,No,No,No internet service,No internet service,Yes,No,Yes,Yes,Month-to-month,No,Credit card,59.09,7781.21,No
CUST0904,Male,0,Yes,Yes,65,Yes,Yes,No,No internet service,No,No,No,Yes,No internet service,One year,Yes,Mailed check,28.97,484.74,No
CUST0905,Male,0,Yes,Yes,7,Yes,No,DSL,Yes,No internet service,No,No,No,Yes,Month-to-month,No,Credit card,82.56,1266.3,No
CUST0906,Female,0,No,No,21,Yes,Yes,DSL,No,Yes,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Credit card,69.52,860.39,No
CUST0907,Female,1,Yes,Yes,5,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,No,Yes,Month-to-month,No,Bank transfer,47.52,5473.66,Yes
CUST0908,Male,0,Yes,Yes,56,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer,67.37,4855.96,Yes
CUST0909,Male,0,Yes,No,35,Yes,No,No,No internet service,Yes,Yes,No,No,No internet service,One year,No,Mailed check,97.53,2887.49,No
CUST0910,Female,1,Yes,Yes,56,Yes,No,Fiber optic,No,No,No internet service,Yes,No,No,Month-to-month,Yes,Credit card,100.17,478.24,Yes
CUST0911,Male,0,No,No,48,Yes,No,DSL,No internet service,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,84.95,5124.5,Yes
CUST0912,Male,0,No,Yes,44,Yes,Yes,DSL,No,No internet service,Yes,No,No,Yes,Month-to-month,No,Bank transfer,66.77,4569.56,No
CUST0913,Male,0,Yes,Yes,65,Yes,No,DSL,No,No,Yes,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,77.57,920.97,No
CUST0914,Female,0,Yes,Yes,44,Yes,No,DSL,No,No internet service,Yes,No internet service,No internet service,No,Month-to-month,No,Bank transfer,58.5,7273.1,Yes
CUST0915,Female,0,Yes,Yes,19,Yes,Yes,DSL,No,No,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,32.66,1607.62,No
CUST0916,Female,1,No,No,63,Yes,No phone service,No,No internet service,No internet service,No internet service,Yes,Yes,Yes,Two year,No,Credit card,58.56,5953.2,No
CUST0917,Female,0,No,Yes,66,Yes,No phone service,No,No internet service,No,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,73.03,7082.91,No
CUST0918,Female,0,No,No,2,Yes,Yes,DSL,No internet service,No,Yes,Yes,No,No,Two year,No,Credit card,79.88,4644.21,Yes
CUST0919,Female,0,No,Yes,53,Yes,No phone service,Fiber optic,No internet service,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,113.58,1989.85,No
CUST0920,Female,1,Yes,Yes,63,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer,97.73,2487.8,No
CUST0921,Male,0,Yes,Yes,39,Yes,No,No,No,No,Yes,Yes,Yes,No internet service,One year,Yes,Electronic check,35.2,7088.27,No
CUST0922,Male,0,Yes,Yes,58,Yes,No,DSL,No,No internet service,Yes,No internet service,Yes,No,Two year,Yes,Mailed check,37.42,2400.09,Yes
CUST0923,Male,0,No,No,54,Yes,No phone service,No,No,No internet service,No,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer,30.05,5974.6,No
CUST0924,Male,0,Yes,No,61,Yes,No,No,Yes,No internet service,No,No internet service,Yes,Yes,Two year,No,Mailed check,93.82,7921.52,No
CUST0925,Male,1,No,No,3,Yes,No phone service,DSL,No internet service,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,90.61,7998.54,Yes
CUST0926,Male,1,No,No,59,Yes,No phone service,DSL,No,No,No internet service,No,No internet service,No,Two year,No,Bank transfer,118.64,4277.17,No
CUST0927,Male,0,Yes,Yes,29,No,No,Fiber optic,No internet service,No,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Credit card,72.2,6615.92,Yes
CUST0928,Female,1,Yes,No,1,Yes,No,No,No internet service,No,Yes,No internet service,No,No,Month-to-month,No,Mailed check,102.64,7922.19,No
CUST0929,Female,0,Yes,No,61,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No internet service,No,Two year,Yes,Electronic check,77.64,3009.89,Yes
CUST0930,Male,1,No,Yes,48,Yes,No,DSL,Yes,No,No,Yes,No internet service,Yes,Two year,No,Credit card,107.41,2034.23,No
CUST0931,Male,0,No,Yes,8,Yes,Yes,No,No internet service,No internet service,No,No,Yes,No internet service,Month-to-month,No,Electronic check,92.1,931.58,No
CUST0932,Female,0,Yes,Yes,30,Yes,No,Fiber optic,No,Yes,No internet service,No,Yes,No internet service,Month-to-month,Yes,Mailed check,84.29,1144.38,No
CUST0933,Male,0,Yes,Yes,60,No,No,Fiber optic,No,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,76.51,6831.38,No
CUST0934,Male,0,No,No,47,Yes,Yes,Fiber optic,Yes,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer,92.3,4718.01,Yes
CUST0935,Female,0,Yes,No,24,Yes,No,DSL,Yes,Yes,No internet service,Yes,No,No internet service,Month-to-month,Yes,Electronic check,61.97,6992.2,No
CUST0936,Male,0,No,Yes,35,Yes,No,DSL,Yes,No,No internet service,No,No,Yes,Month-to-month,Yes,Mailed check,29.66,6319.85,No
CUST0937,Female,0,No,Yes,7,Yes,No phone service,DSL,Yes,Yes,No internet service,No,Yes,Yes,Month-to-month,No,Bank transfer,24.0,5396.48,Yes
CUST0938,Male,0,Yes,Yes,57,Yes,No,No,Yes,No internet service,No,Yes,Yes,Yes,One year,Yes,Electronic check,67.9,4882.31,No
CUST0939,Female,0,Yes,No,44,Yes,No,DSL,Yes,No,No,Yes,Yes,No internet service,Month-to-month,No,Electronic check,79.93,405.74,Yes
CUST0940,Female,0,Yes,No,61,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer,27.88,6980.76,No
CUST0941,Female,1,Yes,Yes,38,Yes,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card,48.69,3354.38,No
CUST0942,Male,0,No,Yes,57,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,No,One year,No,Credit card,52.2,4487.1,Yes
CUST0943,Female,0,No,No,63,Yes,No phone service,DSL,Yes,No,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer,76.28,195.19,No
CUST0944,Male,0,No,Yes,43,Yes,No,Fiber optic,No,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,47.85,7489.87,No
CUST0945,Male,1,Yes,Yes,28,Yes,No phone service,DSL,No,No,No,No,Yes,No,One year,No,Credit card,29.56,7223.87,No
CUST0946,Male,0,No,No,58,Yes,Yes,No,No internet service,Yes,Yes,No,Yes,No internet service,Two year,No,Bank transfer,36.49,4355.36,No
CUST0947,Male,0,Yes,Yes,70,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,Yes,No,No,One year,Yes,Mailed check,37.39,4626.95,Yes
CUST0948,Female,0,Yes,No,8,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No internet service,Yes,Two year,No,Electronic check,104.27,5646.04,No
CUST0949,Female,1,Yes,Yes,5,Yes,No phone service,Fiber optic,Yes,No internet service,No,No internet service,No internet service,No internet service,One year,No,Mailed check,48.43,2132.27,No
CUST0950,Male,0,Yes,Yes,28,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No,No internet service,No,One year,No,Electronic check,91.47,1790.89,Yes
CUST0951,Male,0,Yes,No,57,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,No,No internet service,Month-to-month,No,Credit card,76.78,5398.7,No
CUST0952,Female,0,Yes,No,16,Yes,No phone service,Fiber optic,No,No,Yes,No,No internet service,No,Month-to-month,No,Mailed check,117.7,853.29,Yes
CUST0953,Male,1,No,Yes,15,Yes,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,47.28,3643.41,Yes
CUST0954,Female,0,Yes,No,2,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer,35.84,3952.23,No
CUST0955,Male,0,No,Yes,20,Yes,No,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Credit card,25.2,3063.07,No
CUST0956,Male,1,No,Yes,63,Yes,Yes,No,Yes,Yes,No,Yes,No internet service,No,Month-to-month,Yes,Credit card,44.1,1498.44,No
CUST0957,Female,0,Yes,No,35,Yes,No phone service,Fiber optic,No internet service,No,Yes,No,Yes,No internet service,One year,Yes,Electronic check,88.41,2855.42,No
CUST0958,Male,0,Yes,Yes,61,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,Yes,No internet service,Month-to-month,No,Bank transfer,28.53,2713.71,No
CUST0959,Female,0,Yes,Yes,41,No,Yes,DSL,No,No,No,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer,44.47,4004.14,No
CUST0960,Male,0,No,No,41,Yes,Yes,No,Yes,No,No,No internet service,Yes,No,Two year,No,Electronic check,105.53,5403.95,No
CUST0961,Male,0,Yes,No,60,Yes,No phone service,DSL,Yes,No,Yes,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,78.3,7746.52,No
CUST0962,Male,0,No,Yes,12,Yes,No phone service,DSL,Yes,No,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,26.95,1170.42,No
CUST0963,Female,0,Yes,No,10,Yes,Yes,DSL,Yes,No internet service,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,24.77,6986.68,Yes
CUST0964,Male,0,Yes,No,53,Yes,No,No,No internet service,Yes,No internet service,No internet service,Yes,Yes,Two year,No,Electronic check,26.11,2287.74,No
CUST0965,Male,1,No,No,15,Yes,Yes,DSL,No,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Bank transfer,114.19,4739.15,No
CUST0966,Male,0,No,No,7,Yes,No,DSL,No,No internet service,No internet service,No internet service,Yes,Yes,One year,Yes,Electronic check,104.99,4382.96,No
CUST0967,Male,1,Yes,Yes,58,Yes,Yes,DSL,No internet service,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,104.49,4464.45,Yes
CUST0968,Female,0,No,Yes,56,No,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,112.42,5792.4,Yes
CUST0969,Female,1,No,Yes,39,Yes,Yes,DSL,No,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,No,Credit card,70.53,3065.87,No
CUST0970,Male,0,No,No,58,Yes,No phone service,No,No,No internet service,Yes,No,No,No internet service,One year,No,Mailed check,44.73,2566.42,No
CUST0971,Female,0,No,No,1,Yes,No,No,No internet service,Yes,No internet service,No,No internet service,No,Two year,No,Mailed check,60.13,6825.62,No
CUST0972,Male,0,No,No,9,Yes,No,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,Yes,One year,No,Mailed check,91.89,1776.36,No
CUST0973,Male,1,Yes,No,43,Yes,Yes,No,No,Yes,Yes,No,Yes,No internet service,One year,Yes,Mailed check,107.6,1458.36,No
CUST0974,Male,0,Yes,No,10,Yes,No phone service,No,Yes,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer,63.51,144.55,No
CUST0975,Female,0,No,No,1,Yes,No phone service,Fiber optic,No,No internet service,No,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,73.54,1700.41,No
CUST0976,Female,0,Yes,No,49,Yes,No,DSL,No internet service,Yes,No internet service,No internet service,No,No,Month-to-month,No,Electronic check,113.18,4157.88,No
CUST0977,Female,0,Yes,Yes,11,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,Yes,No,No,One year,No,Bank transfer,30.75,4317.3,Yes
CUST0978,Female,0,No,Yes,22,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,106.23,2050.28,Yes
CUST0979,Female,0,Yes,No,17,Yes,No,DSL,No,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Credit card,35.93,596.75,No
CUST0980,Female,0,No,No,61,Yes,No,No,No internet service,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,68.39,5962.23,No
CUST0981,Female,0,No,No,61,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,No,Month-to-month,No,Electronic check,41.84,6068.64,Yes
CUST0982,Female,0,Yes,Yes,37,Yes,No,No,No internet service,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,80.29,7982.73,No
CUST0983,Female,0,No,Yes,66,Yes,No,No,No,No internet service,Yes,Yes,Yes,No internet service,One year,Yes,Mailed check,75.86,7202.24,Yes
CUST0984,Male,0,No,No,37,Yes,Yes,DSL,Yes,No internet service,No,No,No internet service,No,Month-to-month,Yes,Mailed check,58.0,7409.98,No
CUST0985,Female,0,No,No,66,Yes,No,No,No internet service,Yes,Yes,Yes,Yes,No internet service,Month-to-month,No,Bank transfer,106.33,6389.67,Yes
CUST0986,Female,0,No,Yes,60,Yes,No,Fiber optic,Yes,No internet service,No internet service,No,No,No internet service,One year,Yes,Electronic check,85.98,4931.71,No
CUST0987,Female,0,No,Yes,0,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,92.12,1045.8,Yes
CUST0988,Female,0,Yes,Yes,44,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,One year,No,Credit card,35.07,4986.06,No
CUST0989,Female,0,Yes,Yes,27,Yes,No phone service,DSL,No internet service,No internet service,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,108.32,466.53,No
CUST0990,Female,0,No,No,20,Yes,No,Fiber optic,No internet service,Yes,Yes,No internet service,No internet service,No,Two year,No,Electronic check,36.7,7084.69,Yes
CUST0991,Female,0,No,Yes,12,Yes,No phone service,No,No internet service,No,No internet service,Yes,Yes,Yes,Month-to-month,No,Bank transfer,42.28,3864.93,No
CUST0992,Female,0,Yes,Yes,26,Yes,No phone service,DSL,No internet service,Yes,Yes,Yes,Yes,No internet service,Month-to-month,No,Electronic check,32.81,5585.83,Yes
CUST0993,Female,0,No,No,6,Yes,Yes,No,No internet service,No internet service,Yes,No internet service,Yes,No,Month-to-month,Yes,Mailed check,64.04,436.9,No
CUST0994,Female,0,Yes,Yes,21,No,No phone service,Fiber optic,No internet service,No,Yes,No internet service,No,No,Month-to-month,Yes,Mailed check,108.77,4283.3,No
CUST0995,Female,0,No,Yes,52,Yes,No,No,No,No,No internet service,No,No internet service,No,Two year,No,Credit card,45.24,2424.08,No
CUST0996,Male,0,No,Yes,3,Yes,Yes,No,No,No internet service,No,No,No,No,Month-to-month,No,Electronic check,57.38,2294.05,No
CUST0997,Male,0,No,No,22,Yes,No,DSL,No,No internet service,No internet service,No,No internet service,No internet service,Month-to-month,No,Electronic check,104.61,3129.45,No
CUST0998,Female,0,No,Yes,69,Yes,No,No,Yes,No internet service,No,Yes,No,No internet service,Month-to-month,No,Bank transfer,81.78,25.1,Yes
CUST0999,Female,0,No,No,32,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,95.16,3743.95,No
CUST1000,Male,1,No,No,27,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card,41.4,3902.8,No
